3000;2829930945;1003442887;5120507667
4000;3630508180;1058121492;6735965720
5000;4676991747;1210944030;8593845235
6000;5448160903;1406918978;10011874804
7000;6328929900;1556997001;11824664648
8000;7235738913;1667947047;13510702432
9000;8187643766;1763531699;15027231810
10000;9008011890;1783228904;16625707089
1000;896594295;873361453;1707616978
2000;1817011672;949090987;3444549040
3000;2794593006;1003281211;5139986935
4000;3601360877;1057663555;6729766734
5000;4644107379;1203338599;8418104745
6000;5428470287;1402821853;10037515025
7000;6450042112;1552834379;11786291226
8000;7368454724;1649903045;13436485211
9000;8330984922;1754325003;15009063715
10000;8975485021;1803824169;16640299910
1000;906868308;875239545;1714839506
2000;1838967268;936191039;3464328755
3000;2731982822;993394821;5270438240
4000;3589463445;1063143644;6756887582
5000;4612687623;1213698878;8383346334
6000;5391972527;1408798216;10109562425
7000;6319173336;1575467647;11880399083
8000;7393419041;1667736343;13356812991
9000;8195252200;1589519169;15017775079
10000;9057067135;1809080662;16541765970
1000;911706391;874180823;1710716993
2000;1879351427;945435453;3522376664
3000;2802325383;1006049283;5148936910
4000;3594237525;1063104076;6727310347
5000;4601294818;1208626919;8434207595
6000;5418368200;1414877270;10041992222
7000;6318733513;1566788130;11782068590
8000;7300150864;1664780634;13401794181
9000;8223064196;1764300311;15107714440
10000;8987993169;1809626697;16621663285
1000;915864672;874944767;1718426837
2000;1877868200;948116675;3451790652
3000;2733580698;1003267844;5152921379
4000;3616229194;1059723270;6709941295
5000;4687363747;1204930209;8458697253
6000;5421048848;1417462854;10025111344
7000;6383895707;1553654120;11757745695
8000;7457925827;1662338440;13438748724
9000;8176925235;1768861855;15070947541
10000;8980119556;1817763116;16630048442
1000;917448444;877843487;1718218045
2000;1827382917;944699807;3466010891
3000;2727431163;1006754647;5138632126
4000;3585914106;1055084074;6731381002
5000;4629940987;1219412878;8420343046
6000;5415497742;1417105960;10058198817
7000;6384060390;1550080280;11789761817
8000;7424864801;1656948440;13429174822
9000;8202377722;1767253013;14985679641
10000;9029371570;1807576802;16712242363
1000;910001204;875694456;1738450387
2000;1846615612;942311200;3470537984
3000;2727152968;1016911617;5112870726
4000;3708414700;1049373054;6726739538
5000;4652939701;1202802305;8460039103
6000;5379708388;1409719198;10102057431
7000;6416299728;1555140378;11811848072
8000;7485467050;1660240105;13414713368
9000;8214911037;1766346744;14978088559
10000;9016679252;1813327961;16613680175
1000;912611656;880192219;1724247854
2000;1844977136;956664752;3464486794
3000;2765263242;1007513417;5204900140
4000;3665988432;1056135389;6738430154
5000;4616623358;1206961205;8400703489
6000;5455376627;1404581158;10044637892
7000;6392965062;1549990584;11803343737
8000;7374861107;1662355173;13378554951
9000;8414549379;1769290851;15065223966
10000;9087296110;1802780154;16559519526
1000;918343767;875372844;1717635305
2000;1860273681;944778178;3462044067
3000;2733595631;1010144404;5160456444
4000;3607118608;1058702320;6730261084
5000;4666905827;1200858920;8413930776
6000;5393432394;1416826448;10004825748
7000;6322379188;1559978739;11764471481
8000;7442834701;1650542945;13476483590
9000;8342654740;1754864468;15161599256
10000;9002457441;1804353027;16605375851
1000;902793365;878921099;1716970784
2000;1852951335;942392946;3484762834
3000;2719114614;995302193;5138675845
4000;3570636435;1059495740;6687041972
5000;4607544627;1205759944;8426813606
6000;5432101115;1408380536;10012849366
7000;6386113191;1560356093;11798895018
8000;7388621332;1662498715;13514003896
9000;8178965807;1580193195;15019906359
10000;9005279723;1808291669;16619480428
1000;909417682;877243050;1739949680
2000;1882572472;945318136;3505385027
3000;2808525487;1002893393;5158118833
4000;3687957835;1060195148;6744448528
5000;4641594265;1208808087;8474086825
6000;5439866776;1407911711;10030174702
7000;6373901767;1564545842;11806876339
8000;7476066531;1658307250;13399949679
9000;8188931656;1767419251;14969498949
10000;9065234726;1802559234;16928400323
1000;901152435;879097490;1714851703
2000;1819267335;944270042;3449243759
3000;2740447104;994679928;5149504115
4000;3565954276;1059265075;6852691366
5000;4670054451;1206321636;8420373978
6000;5425855000;1398215280;10049323644
7000;6373420985;1570289012;11751200671
8000;7378369046;1664121168;13401181904
9000;8227083611;1765158145;15017067467
10000;9124849023;1796670667;16636218060
1000;911704572;877000655;1715843482
2000;1879935147;946531228;3456624409
3000;2724553650;997411020;5174213129
4000;3670752079;1030788590;6700125062
5000;4691498959;1204669403;8504665664
6000;5480627364;1396979123;10030739607
7000;6372290066;1578061196;11822158104
8000;7320413593;1658109135;13451784406
9000;8217054091;1596348010;15030836517
10000;8983938872;1804309412;16684091211
1000;934073450;872203720;1720552787
2000;1874850732;947157692;3448866997
3000;2715113283;992215070;5176312663
4000;3603036875;1064763649;6729605047
5000;4735622529;1221161562;8448905393
6000;5407816432;1400271124;10030757415
7000;6373005074;1561505258;11867797341
8000;7493592147;1663636231;13423275899
9000;8267708028;1761303035;15012226832
10000;9056722329;1802077577;16580047106
1000;921490463;872572399;1719895383
2000;1820502188;943608868;3463326392
3000;2731566415;1011748474;5130504647
4000;3586852743;1053041338;6702405405
5000;4605569732;1210180743;8438951421
6000;5459635629;1404956419;10002251805
7000;6345461929;1572413672;11748545119
8000;7472025125;1667510012;13408487226
9000;8162327993;1760440763;15011757529
10000;8998002746;1804970913;16601615379
1000;922453547;879544254;1726124761
2000;1824924662;944888177;3462296083
3000;2765482456;1012051022;5148141016
4000;3635636159;1054514558;6790472117
5000;4663098381;1207580187;8429532772
6000;5406722273;1393868732;9980805183
7000;6279580474;1558701484;11866049243
8000;7426193195;1666213223;13388880849
9000;8324989691;1769367224;14984161079
10000;8970148841;1794631203;16912580521
1000;905365673;874948084;1715801965
2000;1841257881;948135195;3449956464
3000;2784000960;983736060;5171739163
4000;3613054872;1070755747;6733916777
5000;4625385591;1205916396;8442374536
6000;5559773644;1408753903;10027633466
7000;6398934892;1569809451;11808118327
8000;7470462689;1667539929;13383030288
9000;8255754648;1756615978;15041634583
10000;8976872871;1805429597;16576198971
1000;915617484;875217844;1720550272
2000;1897273502;944283700;3473841006
3000;2737660143;1004809901;5121673268
4000;3594259229;1055342874;6741364968
5000;4606527905;1203241996;8459823043
6000;5441869165;1418055642;10023082488
7000;6341897446;1549488030;11799990278
8000;7436223928;1664797059;13397833472
9000;8207885157;1766574482;15062532976
10000;8967732487;1807830249;16538865093
1000;930127454;876479204;1726923218
2000;1844581427;943979796;3468888697
3000;2718044882;997309607;5129248522
4000;3580402194;1054464808;6721251070
5000;4638860249;1221567595;8592607314
6000;5402676498;1411110471;9984297175
7000;6476117797;1555902436;11734629861
8000;7424978242;1656538517;13409373296
9000;8172905202;1763981799;14987472915
10000;8958914861;1798374443;16572230841
